ID,Book_length_min,Book_length_char,Avg_rating,Rating_count,Review_score,Price,Discount,Total_minutes_listened,Completion,Support_requests,Target,Support_request
27635,2160.0,2160,5.63,5.63,1,7.0,0.35,756.0,0.1,17,0,17
28781,2160.0,2160,10.13,10.13,1,8.0,0.33,712.8,0.1,76,0,20
29598,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0.1,71,0,20
30591,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,1,0
32286,1620.0,1620,10.13,10.13,0,8.91,0.04,64.8,0.1,35,0,20
32376,2160.0,2160,10.13,10.13,0,8.91,0.12,259.2,0.1,131,0,20
33050,1080.0,1080,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
33476,648.0,648,10.69,10.69,0,8.91,0.0,0.0,0.1,170,0,20
411,1620.0,1620,10.13,10.13,0,8.91,0.13,210.6,0.1,9,0,9
3415,648.0,648,9.61,9.61,1,7.0,0.67,434.16,0.1,34,0,20
3869,2160.0,2160,12.45,12.45,1,6.0,0.29,626.4,0.1,7,0,7
7549,1080.0,1080,9.83,9.83,0,8.91,0.0,0.0,0.1,66,0,20
7673,2160.0,2160,10.13,10.13,0,8.91,0.29,626.4,0.1,1,0,1
8144,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,126,0,20
9459,648.0,648,10.13,10.13,0,8.91,0.17,110.16,0.1,25,0,20
10411,1188.0,1188,10.13,10.13,0,8.91,0.04,47.52,0.1,23,0,20
10772,1188.0,1188,10.69,10.69,0,8.91,0.0,0.0,0.1,0,0,0
11005,1080.0,1080,7.99,7.99,0,8.91,0.16,172.8,0.1,3,0,3
12498,2160.0,2160,12.45,12.45,0,8.91,0.0,0.0,0.1,0,0,0
13498,1188.0,1188,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
14689,2160.0,2160,104.0,25.6,0,8.91,0.0,0.0,0.1,0,0,0
16454,2160.0,2160,12.45,12.45,1,8.0,0.38,820.8,0.1,114,0,20
16545,1620.0,1620,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
17177,2160.0,2160,10.13,10.13,0,8.91,0.45,972.0,0.1,110,0,20
17700,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0.1,0,1,0
18111,1080.0,1080,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
18768,2160.0,2160,10.13,10.13,1,8.0,0.21,453.6,0.1,197,0,20
19357,2160.0,2160,5.33,5.33,1,10.0,0.64,1382.4,0.1,27,0,20
20012,2160.0,2160,10.13,10.13,0,8.91,0.02,43.2,0.1,199,0,20
23920,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,71,1,20
25402,1620.0,1620,10.13,10.13,0,8.91,0.07,113.4,0.1,16,0,16
26177,2160.0,2160,7.61,7.61,0,8.91,0.34,734.4,0.1,1,0,1
27670,648.0,648,10.13,10.13,0,8.91,0.51,330.48,0.1,25,0,20
28428,2160.0,2160,10.13,10.13,1,8.0,0.34,734.4,1.0,15,0,15
29038,1188.0,1188,8.44,8.44,1,7.0,0.49,582.12,0.1,144,0,20
30923,2160.0,2160,11.07,11.07,0,8.91,0.02,43.2,0.1,11,0,11
31057,1242.0,2484,10.13,20.27,0,7.0,0.0,0.0,0.1,0,1,0
31143,1620.0,1620,10.13,10.13,1,10.0,0.0,0.0,0.1,22,1,20
31319,2160.0,2160,10.13,10.13,0,8.91,0.0,0.0,0.1,0,0,0
31631,648.0,648,10.13,10.13,0,8.91,0.0,0.0,0.1,100,0,20
32868,2160.0,2160,9.61,9.61,0,8.91,0.0,0.0,0.1,0,0,0
33431,2160.0,2160,10.13,10.13,1,10.0,0.69,1490.4,0.1,78,0,20
212,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,105,1,20
1660,1620.0,1620,8.0,8.0,1,10.0,0.56,907.2,0.1,2,0,2
2694,1620.0,1620,5.63,5.63,0,8.91,0.0,0.0,0.1,0,0,0
3295,1620.0,1620,8.0,8.0,0,8.91,0.12,194.4,0.1,55,0,20
3666,1620.0,1620,8.44,8.44,0,8.91,0.15,243.0,0.1,199,0,20
4489,2160.0,2160,8.0,8.0,0,8.91,0.06,129.6,0.1,0,0,0
4511,648.0,648,8.0,8.0,0,8.91,0.02,12.96,0.1,21,0,20
6041,2160.0,2160,8.0,8.0,0,8.91,0.49,1058.4,0.1,185,0,20
6909,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,1,0
6950,1404.0,2808,8.0,16.0,0,8.91,0.0,0.0,0.1,0,1,0
8437,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,1,0
8810,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,1,0
9150,2160.0,2160,7.99,7.99,1,7.0,0.56,1209.6,3.0,119,0,20
9893,1620.0,1620,5.33,5.33,1,10.0,0.99,1603.8,2.0,28,0,20
11565,1080.0,1080,8.0,8.0,0,8.91,0.7,756.0,0.1,23,0,20
11636,1188.0,1188,8.0,8.0,0,8.91,0.02,23.76,0.1,0,0,0
13895,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,4,0,4
14250,1080.0,1080,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
17344,2160.0,2160,8.44,8.44,0,8.91,0.22,475.2,0.1,2,0,2
18281,1620.0,1620,8.0,8.0,0,8.91,0.33,534.6,0.1,5,0,5
18467,2160.0,2160,8.0,8.0,0,8.91,0.03,64.8,0.1,0,0,0
19072,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0.1,0,1,0
19415,2160.0,2160,8.0,8.0,0,8.91,0.03,64.8,0.1,86,0,20
19619,2160.0,2160,8.0,8.0,0,8.91,0.44,950.4,0.1,152,0,20
20387,2160.0,2160,8.0,8.0,0,8.91,0.14,302.4,0.1,141,0,20
20435,2160.0,2160,8.0,8.0,1,6.0,0.99,1620.0,0.1,10,0,10
20510,2160.0,2160,8.0,8.0,0,8.91,0.99,1620.0,0.1,10,0,10
20823,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0.1,190,0,20
21147,648.0,648,8.0,8.0,1,10.0,1.0,648.0,0.1,18,0,18
21446,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
23359,1620.0,1620,8.33,8.33,0,8.91,0.0,0.0,0.1,9,0,9
23731,2160.0,2160,8.0,8.0,0,8.91,0.39,842.4,0.1,120,0,20
23789,540.0,540,8.0,8.0,1,10.0,0.5,270.0,0.1,14,0,14
24490,1620.0,1620,8.44,8.44,0,10.0,0.0,0.0,0.1,7,1,7
25901,1620.0,1620,7.61,7.61,0,8.91,0.0,0.0,0.1,150,0,20
26295,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,171,1,20
26348,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
26572,1620.0,1620,8.0,8.0,1,9.0,0.81,1312.2,1.0,9,0,9
26730,1080.0,1080,8.0,8.0,0,8.91,0.0,0.0,0.1,37,0,20
28087,2160.0,2160,7.78,7.78,0,8.91,0.0,0.0,0.1,0,0,0
30590,1620.0,1620,5.93,5.93,1,10.0,0.39,631.8,0.1,15,0,15
31656,1188.0,1188,8.0,8.0,1,8.0,0.52,617.76,0.1,24,0,20
32565,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
32746,2160.0,2160,8.44,8.44,0,8.91,0.26,561.6,0.1,132,0,20
32770,1188.0,1188,5.33,5.33,0,8.91,0.01,11.88,0.1,151,0,20
32773,2160.0,2160,8.0,8.0,0,8.91,0.12,259.2,0.1,57,0,20
33127,324.0,324,8.0,8.0,1,10.0,0.65,210.6,0.1,1,0,1
3668,1620.0,1620,8.44,8.44,0,8.91,0.0,0.0,0.1,0,0,0
4312,2160.0,2160,8.0,8.0,0,8.91,0.99,1620.0,0.1,13,0,13
6830,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
6944,2160.0,2160,8.44,8.44,0,8.91,0.53,1144.8,0.1,8,0,8
6966,2160.0,2160,8.0,8.0,0,8.91,0.18,388.8,0.1,22,0,20
7120,2160.0,2160,8.0,8.0,0,8.91,0.09,194.4,0.1,10,0,10
8586,2160.0,2160,8.0,8.0,1,6.0,0.44,950.4,0.1,15,0,15
9171,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
9335,1404.0,2808,8.0,16.0,0,8.91,0.0,0.0,0.1,0,1,0
10101,2160.0,2160,8.0,8.0,0,8.91,0.35,756.0,0.1,15,0,15
10161,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
10403,1080.0,1080,9.83,9.83,1,6.0,0.99,1069.2,0.1,0,0,0
11480,2160.0,2160,9.61,9.61,1,10.0,0.08,172.8,0.1,60,0,20
12944,1620.0,1620,8.0,8.0,0,8.91,0.4,648.0,0.1,27,0,20
12993,2160.0,2160,10.13,10.13,0,8.91,0.34,734.4,0.1,27,0,20
14772,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
15066,2160.0,2160,8.0,8.0,1,9.0,0.18,388.8,0.1,69,0,20
15292,2160.0,2160,9.83,9.83,0,8.91,0.0,0.0,0.1,96,1,20
15733,1188.0,1188,8.0,8.0,0,8.91,0.05,59.4,0.1,25,0,20
15742,1188.0,1188,5.63,5.63,0,8.91,0.06,71.28,0.1,8,0,8
16850,1620.0,1620,8.0,8.0,1,7.0,0.35,567.0,0.1,127,0,20
17923,1620.0,1620,8.0,8.0,1,10.0,0.0,0.0,0.1,149,1,20
17975,1620.0,1620,8.44,8.44,0,8.91,0.08,129.6,0.1,163,0,20
18590,1620.0,1620,4.31,4.31,0,8.91,0.0,0.0,0.1,143,0,20
18982,324.0,324,7.78,7.78,1,10.0,1.0,324.0,0.1,0,0,0
19148,1620.0,1620,8.0,8.0,0,8.91,0.25,405.0,0.1,0,0,0
19304,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
19740,2160.0,2160,8.0,8.0,1,10.0,0.39,842.4,0.1,107,0,20
20625,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
21922,2160.0,2160,7.99,7.99,0,8.91,0.03,64.8,0.1,37,0,20
22589,2160.0,2160,8.0,8.0,0,8.91,0.24,518.4,0.1,129,0,20
22791,2160.0,2160,7.61,7.61,1,6.0,0.45,972.0,0.1,14,0,14
22894,2160.0,2160,8.44,8.44,0,8.91,0.01,21.6,0.1,7,0,7
23007,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0.1,18,0,18
23528,2160.0,2160,8.0,8.0,0,8.91,0.02,43.2,0.1,15,0,15
25172,324.0,324,8.0,8.0,1,8.0,0.97,314.28,1.0,167,0,20
25272,1620.0,1620,7.78,7.78,1,10.0,0.84,1360.8,0.1,19,0,19
25643,2160.0,2160,20.47,20.47,0,8.91,0.0,0.0,0.1,0,0,0
26051,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0.1,0,0,0
26406,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,35,1,20
29577,2160.0,2160,7.78,7.78,0,8.91,0.0,0.0,0.1,0,0,0
29864,1080.0,1080,8.0,8.0,1,6.0,0.31,334.8,0.1,45,0,20
30803,1620.0,1620,8.0,8.0,0,8.91,0.26,421.2,0.1,37,0,20
30906,216.0,216,5.87,5.87,0,8.91,0.0,0.0,0.1,0,0,0
30920,648.0,648,7.99,7.99,0,8.91,0.0,0.0,0.1,0,0,0
30941,2160.0,2160,8.0,8.0,0,8.91,0.1,216.0,0.1,167,0,20
32224,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
33074,2160.0,2160,7.99,7.99,0,8.91,0.03,64.8,0.1,150,0,20
668,1674.0,3348,8.0,16.0,0,10.0,0.0,0.0,0.1,0,1,0
969,1620.0,1620,8.0,8.0,1,6.0,0.3,486.0,0.1,39,0,20
986,1620.0,1620,7.61,7.61,0,8.91,0.38,615.6,0.1,38,0,20
1203,1620.0,1620,7.61,7.61,1,10.0,0.0,0.0,3.0,68,1,20
1411,1476.0,4428,8.33,24.98,0,8.91,0.0,0.0,0.1,30,1,20
1893,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
2159,1620.0,1620,8.0,8.0,0,8.91,0.2,324.0,0.1,177,0,20
2817,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,2,0,2
4822,1620.0,1620,6.01,6.01,0,8.91,0.0,0.0,0.1,56,0,20
5174,2160.0,2160,8.44,8.44,1,8.0,0.18,388.8,0.1,174,0,20
5360,1620.0,1620,8.0,8.0,0,9.0,0.0,0.0,0.1,148,1,20
8095,1620.0,1620,8.33,8.33,0,8.91,0.0,0.0,0.1,0,0,0
9100,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
9666,1620.0,1620,8.33,8.33,0,8.91,0.0,0.0,0.1,102,0,20
9672,2160.0,2160,8.44,8.44,0,8.91,0.0,0.0,0.1,1,0,1
10171,1620.0,1620,7.78,7.78,0,8.91,0.0,0.0,0.1,0,0,0
10370,1188.0,1188,8.0,8.0,0,8.91,0.45,534.6,0.1,62,0,20
11806,1890.0,3780,8.0,16.0,0,10.0,0.0,0.0,0.1,30,1,20
12999,2160.0,2160,8.0,8.0,0,8.91,0.12,259.2,0.1,12,0,12
13600,1080.0,1080,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
13670,324.0,324,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
13688,1656.0,4968,7.61,22.82,0,8.91,0.0,0.0,0.1,179,1,20
14398,2160.0,2160,8.0,8.0,0,8.91,0.19,410.4,0.1,19,0,19
14409,540.0,540,7.99,7.99,1,6.0,0.25,135.0,0.1,24,0,20
14602,1620.0,1620,7.78,7.78,0,8.91,0.0,0.0,0.1,174,0,20
15023,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
16948,1620.0,1620,5.33,5.33,0,8.91,0.14,226.8,0.1,0,0,0
17233,1188.0,1188,8.44,8.44,1,10.0,0.78,926.64,0.1,33,0,20
17677,1188.0,1188,9.83,9.83,0,8.91,0.4,475.2,0.1,199,0,20
17681,2160.0,2160,8.44,8.44,0,8.91,0.0,0.0,0.1,0,0,0
18135,2160.0,2160,8.0,8.0,0,8.91,0.34,734.4,0.1,7,0,7
18199,1620.0,1620,8.0,8.0,1,10.0,0.32,518.4,0.1,18,0,18
18410,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,169,0,20
18452,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,1,0
18558,2160.0,2160,6.56,6.56,0,8.91,0.25,540.0,0.1,160,0,20
20563,2160.0,2160,4.58,4.58,0,8.91,0.0,0.0,0.1,0,0,0
22331,2160.0,2160,8.0,8.0,0,8.91,0.16,345.6,0.1,0,0,0
22479,1620.0,1620,8.33,8.33,1,10.0,0.99,1603.8,1.0,36,0,20
23018,2160.0,2160,9.83,9.83,0,8.91,0.02,43.2,0.1,7,0,7
23376,648.0,648,8.0,8.0,0,8.91,0.07,45.36,0.1,0,0,0
23684,1188.0,1188,8.44,8.44,0,8.91,0.0,0.0,0.1,0,0,0
23990,1620.0,1620,8.0,8.0,0,8.91,0.43,696.6,1.0,42,0,20
24419,1620.0,1620,8.44,8.44,0,8.91,0.0,0.0,0.1,6,0,6
27547,1620.0,1620,8.0,8.0,1,10.0,0.0,0.0,0.1,51,1,20
28101,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,12,0,12
28868,1476.0,4428,7.61,22.82,0,8.0,0.0,0.0,0.1,53,1,20
29360,1188.0,1188,8.0,8.0,1,10.0,0.51,605.88,0.1,101,0,20
30319,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
31348,1620.0,1620,8.0,8.0,0,8.91,0.14,226.8,0.1,0,0,0
31720,1620.0,1620,9.83,9.83,0,8.91,0.0,0.0,0.1,9,0,9
31819,1620.0,1620,8.0,8.0,1,8.0,0.38,615.6,0.1,162,0,20
31908,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
32661,2160.0,2160,7.99,7.99,1,10.0,0.0,0.0,8.0,60,1,20
32710,2160.0,2160,8.0,8.0,0,8.91,0.23,496.8,0.1,27,0,20
33015,1620.0,1620,8.74,8.74,0,8.91,0.48,777.6,0.1,158,0,20
1018,1620.0,1620,8.0,8.0,1,10.0,0.0,0.0,0.1,85,1,20
1404,540.0,540,5.33,5.33,0,8.91,0.0,0.0,0.1,29,1,20
2265,324.0,324,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
2684,1080.0,1080,8.0,8.0,1,10.0,0.58,626.4,0.1,18,0,18
3388,1620.0,1620,5.33,5.33,0,8.91,0.4,648.0,0.1,19,0,19
4042,1080.0,1080,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
4653,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
6606,1080.0,1080,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
7926,2160.0,2160,8.0,8.0,1,10.0,0.87,1620.0,0.1,69,0,20
9203,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
9224,1080.0,1080,8.0,8.0,0,8.91,1.0,1080.0,1.0,39,0,20
9251,1620.0,1620,8.45,8.45,0,8.91,0.0,0.0,0.1,0,0,0
9329,1620.0,1620,8.0,8.0,1,7.0,0.32,518.4,0.1,19,0,19
9539,2160.0,2160,8.44,8.44,0,10.0,0.0,0.0,0.1,113,1,20
11290,2160.0,2160,5.33,5.33,1,10.0,0.06,129.6,0.1,154,0,20
12761,1188.0,1188,9.83,9.83,1,10.0,0.06,71.28,0.1,61,0,20
12817,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,11,0,11
13639,1080.0,1080,8.44,8.44,0,8.91,0.97,1047.6,1.0,28,0,20
13866,2160.0,2160,5.33,5.33,0,8.91,0.61,1317.6,0.1,56,0,20
14268,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
14338,1620.0,1620,7.99,7.99,0,8.91,0.0,0.0,0.1,0,0,0
14728,2160.0,2160,8.0,8.0,1,8.0,0.19,410.4,0.1,198,0,20
14922,2160.0,2160,8.44,8.44,0,8.91,0.04,86.4,0.1,6,0,6
15743,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0.1,113,0,20
17070,1620.0,1620,7.61,7.61,0,8.91,0.0,0.0,0.1,0,0,0
17083,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,17,0,17
17807,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
17911,2160.0,2160,8.0,8.0,0,8.91,0.03,64.8,0.1,1,0,1
18310,648.0,648,8.0,8.0,1,10.0,0.48,311.04,0.1,48,0,20
18645,1620.0,1620,5.33,5.33,1,10.0,0.0,0.0,0.1,175,1,20
19350,756.0,756,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
19789,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,1,0
20135,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
22757,2160.0,2160,8.0,8.0,0,8.91,0.19,410.4,0.1,86,0,20
23605,1620.0,1620,7.99,7.99,0,8.91,0.28,453.6,0.1,31,0,20
23979,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
24131,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,1,0
24320,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,46,0,20
26033,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
27182,2160.0,2160,5.33,5.33,0,8.91,0.14,302.4,0.1,28,0,20
27202,1080.0,1080,8.0,8.0,0,8.91,0.1,108.0,0.1,15,0,15
29378,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,25,0,20
29678,1620.0,1620,4.58,4.58,0,8.91,0.0,0.0,0.1,0,0,0
30683,1890.0,3780,8.0,15.99,0,8.91,0.0,0.0,0.1,0,1,0
31073,1620.0,1620,8.44,8.44,1,10.0,0.97,1571.4,2.0,23,0,20
31618,2160.0,2160,5.63,5.63,0,8.91,0.0,0.0,0.1,17,0,17
32093,2160.0,2160,7.99,7.99,0,8.91,0.46,993.6,0.1,25,0,20
33300,1620.0,1620,9.83,9.83,0,8.91,0.25,405.0,0.1,122,0,20
33662,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
370,1620.0,1620,7.78,7.78,0,8.91,0.04,64.8,0.1,190,0,20
616,2160.0,2160,8.44,8.44,0,8.91,0.0,0.0,0.1,0,0,0
1388,216.0,216,4.31,4.31,1,10.0,0.0,0.0,0.1,0,0,0
1597,2160.0,2160,8.0,8.0,1,10.0,0.2,432.0,0.1,119,0,20
1931,1188.0,1188,8.0,8.0,1,9.0,0.06,71.28,0.1,99,0,20
2377,2160.0,2160,7.78,7.78,0,8.91,0.0,0.0,0.1,0,0,0
2553,2160.0,2160,8.0,8.0,0,8.91,0.09,194.4,0.1,112,0,20
2594,648.0,648,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
3109,1620.0,1620,9.83,9.83,0,8.91,0.07,113.4,0.1,44,0,20
3227,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
3645,1620.0,1620,8.0,8.0,1,10.0,0.25,405.0,0.1,155,0,20
4157,1620.0,1620,8.0,8.0,1,9.0,0.43,696.6,0.1,5,0,5
4928,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,4,0,4
5162,2160.0,2160,4.04,4.18,0,8.91,0.0,0.0,0.1,41,1,20
5206,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,5,0,5
5867,1620.0,1620,8.0,8.0,0,8.91,0.41,664.2,0.1,6,0,6
7636,1620.0,1620,8.0,8.0,1,10.0,0.4,648.0,0.1,34,0,20
9448,1620.0,1620,8.0,8.0,0,8.91,0.07,113.4,0.1,55,0,20
10353,648.0,648,7.99,7.99,0,8.91,0.78,505.44,0.1,16,0,16
10948,2160.0,2160,5.33,5.33,0,8.91,0.03,64.8,0.1,142,0,20
11072,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
12079,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,1,0
12402,1620.0,1620,9.83,9.83,0,8.91,0.0,0.0,0.1,21,1,20
13523,1080.0,1080,8.0,8.0,0,8.91,0.79,853.2,0.1,178,0,20
13784,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
15125,648.0,648,8.44,8.44,1,7.0,0.85,550.8,0.1,5,0,5
16564,1620.0,1620,9.83,9.83,0,8.91,0.0,0.0,0.1,0,0,0
17666,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
18227,540.0,540,5.33,5.33,0,8.91,0.44,237.6,0.1,5,0,5
18832,1890.0,3780,5.33,10.66,0,8.91,0.0,0.0,0.1,0,1,0
22244,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
23766,1620.0,1620,5.63,5.63,1,7.0,0.55,891.0,0.1,87,0,20
24951,1620.0,1620,5.63,5.63,0,8.91,0.0,0.0,0.1,0,0,0
24971,648.0,648,4.31,4.31,0,8.91,0.0,0.0,0.1,93,0,20
26164,1188.0,1188,7.99,7.99,0,8.91,0.0,0.0,0.1,0,0,0
27044,1080.0,1080,8.0,8.0,1,10.0,0.97,1047.6,0.1,2,0,2
27053,1620.0,1620,5.33,5.33,0,10.0,0.0,0.0,0.1,0,1,0
27648,1080.0,1080,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
27862,1188.0,1188,8.44,8.44,0,8.91,0.59,700.92,1.0,27,0,20
28200,2160.0,2160,8.0,8.0,0,8.91,0.16,345.6,0.1,89,0,20
28248,1080.0,1080,5.33,5.33,0,8.91,0.0,0.0,0.1,55,1,20
28279,1620.0,1620,8.33,8.33,0,8.91,0.19,307.8,0.1,20,0,20
28783,2160.0,2160,8.0,8.0,0,8.91,0.09,194.4,0.1,192,0,20
29389,1188.0,1188,8.0,8.0,0,8.91,0.0,0.0,0.1,39,0,20
30412,2160.0,2160,8.0,8.0,0,8.0,0.0,0.0,0.1,0,1,0
30601,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,1,0
374,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,1,0
732,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
1218,1620.0,1620,8.0,8.0,1,10.0,0.41,664.2,0.1,2,0,2
2261,2160.0,2160,8.0,8.0,1,8.0,0.24,518.4,0.1,174,0,20
2796,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
3673,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
4004,2160.0,2160,5.33,5.33,0,8.91,0.03,64.8,0.1,50,0,20
4200,1188.0,1188,8.44,8.44,0,8.91,0.1,118.8,0.1,15,0,15
4276,1188.0,1188,8.0,8.0,0,8.91,0.06,71.28,0.1,136,0,20
7711,2160.0,2160,6.01,6.01,0,8.91,0.02,43.2,0.1,5,0,5
8130,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
8693,1080.0,1080,5.33,5.33,1,8.0,0.77,831.6,1.0,6,0,6
9155,2160.0,2160,7.99,7.99,0,8.91,0.0,0.0,0.1,0,0,0
9668,648.0,648,7.99,7.99,1,9.0,0.07,45.36,0.1,1,0,1
10004,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
10257,540.0,540,8.0,8.0,1,9.0,0.73,394.2,0.1,0,0,0
10337,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
11578,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
12732,2160.0,2160,5.33,5.33,0,8.91,0.09,194.4,0.1,7,0,7
13456,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
15166,1368.0,4104,7.5,22.5,0,8.91,0.0,0.0,0.1,0,1,0
15317,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
15411,1620.0,1620,7.99,7.99,0,8.91,0.0,0.0,0.1,0,0,0
17022,1620.0,1620,7.99,7.99,0,8.91,0.08,129.6,0.1,9,0,9
17065,324.0,324,7.99,7.99,1,6.0,0.65,210.6,0.1,132,0,20
19184,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,0,0,0
21472,2160.0,2160,5.33,5.33,0,8.91,0.0,0.0,0.1,168,0,20
21776,2160.0,2160,8.0,8.0,0,8.91,0.0,0.0,0.1,15,0,15
22283,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
22956,1188.0,1188,5.33,5.33,0,8.91,0.0,0.0,0.1,168,1,20
24133,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
24166,1620.0,1620,5.33,5.33,0,8.91,0.33,534.6,0.1,109,0,20
24468,1620.0,1620,8.0,8.0,1,6.0,0.0,0.0,0.1,0,0,0
24938,1620.0,1620,8.0,8.0,0,8.91,0.07,113.4,0.1,119,0,20
25041,2160.0,2160,5.33,5.33,1,8.0,0.56,1209.6,2.0,12,0,12
25073,1620.0,1620,5.33,5.33,0,8.91,0.05,81.0,0.1,0,0,0
25729,1620.0,1620,8.0,8.0,0,8.91,0.0,0.0,0.1,198,0,20
26091,1620.0,1620,5.33,5.33,0,8.91,0.0,0.0,0.1,0,0,0
